User ID,Username,OK Count,Rate,Total Amount,Bkash,Rocket,Paid Status
8621188995,no_username,5,3.5,17.5,Not Provided,Not Provided,No
6055229812,turja_un,24,3.5,84.0,Not Provided,Not Provided,No
