User ID,Username,OK Count,Rate,Total Amount,Bkash,Rocket,Paid Status
5247038532,no_username,18,3.5,63.0,Not Provided,Not Provided,No
6409773327,no_username,27,3.5,94.5,Not Provided,Not Provided,No
6530040846,al_meaj68,13,3.5,45.5,Not Provided,Not Provided,No
8660969435,no_username,33,3.5,115.5,Not Provided,Not Provided,No
6055229812,turja_un,2,3.5,7.0,Not Provided,Not Provided,No
