User ID,Username,OK Count,Rate,Total Amount,Bkash,Rocket,Paid Status
8660969435,no_username,15,3.5,52.5,Not Provided,Not Provided,No
6409773327,no_username,36,3.5,126.0,Not Provided,Not Provided,No
6055229812,turja_un,17,3.5,59.5,Not Provided,Not Provided,No
