User ID,Username,OK Count,Rate,Total Amount,Bkash,Rocket,Paid Status
8621188995,no_username,7,3.3,23.099999999999998,Not Provided,Not Provided,No
5247038532,no_username,10,3.3,33.0,Not Provided,Not Provided,No
6055229812,turja_un,36,3.3,118.8,Not Provided,Not Provided,No
6530040846,al_meaj68,19,3.3,62.699999999999996,Not Provided,Not Provided,No
