User ID,Username,OK Count,Rate,Total Amount,Bkash,Rocket,Paid Status
6409773327,no_username,7,3.5,24.5,Not Provided,Not Provided,No
6055229812,turja_un,39,3.5,136.5,Not Provided,Not Provided,No
8083076750,no_username,1,3.5,3.5,Not Provided,Not Provided,No
