User ID,Username,OK Count,Rate,Total Amount,Bkash,Rocket,Paid Status
6055229812,turja_un,26,3.5,91.0,Not Provided,Not Provided,No
8660969435,no_username,4,3.5,14.0,Not Provided,Not Provided,No
8274064877,no_username,14,3.5,49.0,Not Provided,01842344207,No
8569905168,no_username,0,0.0,0.0,Not Provided,Not Provided,No
6409773327,no_username,13,3.5,45.5,Not Provided,Not Provided,No
