User ID,Username,OK Count,Rate,Total Amount,Bkash,Rocket,Paid Status
6372682975,no_username,1,3.5,3.5,Not Provided,Not Provided,No
8083076750,no_username,16,3.5,56.0,Not Provided,Not Provided,No
6055229812,turja_un,31,3.5,108.5,Not Provided,Not Provided,No
8621188995,no_username,6,3.5,21.0,Not Provided,Not Provided,No
8061317420,no_username,1,3.5,3.5,Not Provided,Not Provided,No
