User ID,Username,OK Count,Rate,Total Amount,Bkash,Rocket,Paid Status
5247038532,no_username,6,3.5,21.0,Not Provided,Not Provided,No
8061317420,no_username,15,3.5,52.5,Not Provided,Not Provided,No
6530040846,al_meaj68,25,3.5,87.5,Not Provided,Not Provided,No
6409773327,no_username,9,3.5,31.5,Not Provided,Not Provided,No
8660969435,no_username,15,3.5,52.5,Not Provided,Not Provided,No
