User ID,Username,OK Count,Rate,Total Amount,Bkash,Rocket,Paid Status
8204911242,no_username,0,0.0,0.0,Not Provided,Not Provided,No
8083076750,no_username,4,3.5,14.0,Not Provided,Not Provided,No
8660969435,no_username,6,3.5,21.0,Not Provided,Not Provided,No
8061317420,no_username,9,3.5,31.5,Not Provided,Not Provided,No
6055229812,turja_un,7,3.5,24.5,Not Provided,Not Provided,No
