User ID,Username,OK Count,Rate,Total Amount,Bkash,Rocket,Paid Status
8660969435,no_username,15,3.5,52.5,Not Provided,Not Provided,No
6409773327,no_username,14,3.5,49.0,Not Provided,Not Provided,No
8274064877,no_username,25,3.5,87.5,Not Provided,01842344207,No
