User ID,Username,OK Count,Rate,Total Amount,Bkash,Rocket,Paid Status
8083076750,no_username,20,3.5,70.0,Not Provided,Not Provided,No
6055229812,turja_un,43,3.5,150.5,Not Provided,Not Provided,No
