User ID,Username,OK Count,Rate,Total Amount,Bkash,Rocket,Paid Status
8083076750,no_username,0,0.0,0.0,Not Provided,Not Provided,No
8621188995,no_username,31,3.5,108.5,Not Provided,Not Provided,No
6055229812,turja_un,48,3.5,168.0,Not Provided,Not Provided,No
