User ID,Username,OK Count,Rate,Total Amount,Bkash,Rocket,Paid Status
8660969435,no_username,21,3.5,73.5,Not Provided,Not Provided,No
5247038532,no_username,0,0.0,0.0,Not Provided,Not Provided,No
6055229812,turja_un,10,3.5,35.0,Not Provided,Not Provided,No
