User ID,Username,OK Count,Rate,Total Amount,Bkash,Rocket,Paid Status
6055229812,turja_un,11,3.5,38.5,Not Provided,Not Provided,No
6409773327,no_username,6,3.5,21.0,Not Provided,Not Provided,No
